Pinterest ID,Name,Description,Alt Text,URL
459859811962116015,The Dining Chairs That Will Meet All Your Comfort Needs + Rules for Picking Them Out - Emily Henderson,What's better than a great meal with friends & family? Comfortable dining chairs. We have 96 options so you never have to have an uncomfortable meal again.,different types of chairs with names on them,https://i.pinimg.com/736x/b4/1f/85/b41f8581e4c93e41bfe4a3d3f3ad86c9.jpg
305259681011171362,Judarn Sculptural Chair,"From its U-curved seat topped with a plush cushion to its modern take on a barrel back silhouette, this chair is a true sculptural work of art - and a luxe addition to an office, club room, or living space. For ordering assistance and more, please contact us. For aesthetic advice and tips to help decorate your space, enjoy our complimentary home styling services.",Judarn Sculptural Chair,https://i.pinimg.com/736x/85/73/49/85734914d701a4c012588f641bf38b0c.jpg
777082110721516363,Baffo Groupo Leather Chair,"""Baffo"" chair by Busnelli. Designed by Gianni Pareschi and Ezio Didone in 1969. Chrome polished metal and black stitched leather. This chair is from the original edition, not the 2007 reissue.",a hammock chair sitting on top of a metal stand in a living room,https://i.pinimg.com/736x/2d/78/3c/2d783c22cde199660040aa46344a3e00.jpg
442619469678780333,Large Scale 1970s Leather Lounge Chair,Large-scale 1970s leather lounge chair. Exceptional quality and comfort. Original leather is nicely worn with great patina.,a brown leather chair sitting on top of a white background,https://i.pinimg.com/736x/62/99/f1/6299f1627dd427b7a79f6442fb7bdc99.jpg
32580797297295380,"'S Chair', Contemporary Abstract Wooden Chair by Tom Vaughan","'S Chair', Contemporary Abstract Wooden Chair by Tom Vaughan English, 21st Century Contemporary Design Height 76.5cm, width 59cm, depth 54.5cm This beautiful piece of contemporary design is an 'S chair' - an early work by the London based furniture maker Tom Vaughan, and represents one of his first studies into flow and movement. Combining traditional woodworking techniques with exceptionally elegant, innovative free-flowing modern curves and forms, Vaughan has created an exceptionally accomplished and aesthetically pleasing piece of contemporary furniture, wherein the very essence and beauty of two-dimensional calligraphy or paint strokes seems to have found form in three dimensions, freely flowing with neither start point nor end. Vaughan was trained in traditional cabinet making and carpentry at the London College of Furniture, and found his passion in combining these skills with modern and digital design techniques, which enabled him to create daring and highly original designs that combine the elegance and beauty of traditional carpentry with the minimalism, economy of material, and sophistication of contemporary styles. Inspired by the likes of Barbara Hepworth and Henry Moore, its smooth tactile quality and beautiful flowing form of this piece embody and encapsulate its essential nature as a functional sculpture, and its status as a contemporary interior design piece like no other. The s-chair is available in each of the following materials: American black walnut, European oak and American white ash. The piece shown here is executed in stained Ash, with the full range of tones with differing stains of the chair in Ash shown in the last two photographs.",the wooden chair is designed to look like it has curved legs and an unusual shape,https://i.pinimg.com/736x/f8/05/c6/f805c6e4c35821e99d2d404222fd3f3d.jpg
97108935732229348,"Alta Armchair By Oscar Niemeyer, 1978","Armchair model ""Alta” Manufactured by Tendo Brasileira Brasil, 1978 Leather, painted and molded plywood, steel Measurements 104,1 cm x 68,6 cm x 56,h5 cm 41 in x 27 in x 22,3h in",a brown leather chair sitting on top of a metal base,https://i.pinimg.com/736x/10/22/6b/10226b817893983765127ef7345899ff.jpg
1125968699728179,"Slipper Chair - Joss & Main Portsmouth Slipper Chair 29.9 H x 31.5 W x 36.6 D in white/brownBouclé | 29.92"" H X 31.5"" W | Wayfair","A chic, cozy take on floor seating, this accent chair was designed for the lounging lifestyle. Texturally captivating upholstery and continuous cushions are unapologetically fashion-forward, and a low-slung back creates a vibe of relaxed luxury. Joss & Main Fabric: Ivory Boucle | Slipper Chair - Joss & Main Portsmouth Slipper Chair 29.9 H x 31.5 W x 36.6 D in white / brownBouclé | 29.92"" H X 31.5"" W | Wayfair",a white chair sitting on top of a black base,https://i.pinimg.com/736x/a4/60/d5/a460d55465e2a3279f9ebea37ffca147.jpg
24277285506017803,Effie Lena Velvet Tripod Chair,"Cotton Velvet seat cushion upholstery: 100% cotton velvet Cotton-Linen printed upholstery: 60% cotton, 40% linen Cushion Content: high-resiliency foam & fiber Webbed seat construction One removable seat cushion Cushion is reversible for fabric Mango wood reinforced with engineered hardwood frame Due to the handcrafted nature of our custom furniture, expect slight variation in the appearance of each unique piece This piece is intended for indoor use No assembly required Imported | Effie Lena Velv",a chair with a flowered upholstered seat in front of a painting on the wall,https://i.pinimg.com/736x/4f/4c/b1/4f4cb1d6cd790ad40a61013158d07a64.jpg
97108935732133805,1stdibs Bouclé Bouclé Octane Arthur Vallin Contemporary Chair,"The Chubby Collection is an ode to the Colombian figurative artist Fernando Botero. Chubby borrows the roundness which becomes a sensual way to sculpt stone and give it an unique folded visual aspect. Each piece is hand-made and the stone is carefully selected to ensure the ""fold” effect, a real sensation to have a folded piece of stone. Each piece is carved in one single piece of Travertine without assembly. Arthur’s passion and dedication to process inspire him to constantly discover new manuf",two white pillows sitting on top of each other,https://i.pinimg.com/736x/e5/e1/03/e5e10344d2f61a931559df39e461f859.jpg
97108935732752353,Zanotta Lama Lounge Chair In Brown Leather With Graphite Steel Frame,"Zanotta Lama Lounge Chair in Brown Leather with Graphite Steel Frame by Ludovica+Roberto Palomba Varnished steel frame, colour graphite. Self-extinguishing polyurethane foam upholstery with elastic strips suspension. Removable cover in fabric or leather, or non-removable in cowhide. Additional Information: Material: Upholstery, varnished steel Frame finish: Graphite Upholstery: Cuoio cat. 95, 90814/0714 Dimensions: 173 W x 88 D x 105 H cm Seat Height : 33 cm Available in other upholstery options",a brown leather lounge chair with metal frame and footrests on an isolated white background,https://i.pinimg.com/736x/bb/57/72/bb577248759d36c61fbe682b22eecb25.jpg
1125968697154692,"Accent Chair - Latitude Run® Nuala 36.61"" Chenille Armless green | 34.65"" H X 36.61"" W X 35.43"" D | Wayfair","Experience our single sofas that blend high-strength support and elegant design to create a comfortable, safe and stylish lounge environment. Latitude Run® Fabric: Green Chenille | Accent Chair - Latitude Run® Nuala 36.61"" Chenille Armless green | 34.65"" H X 36.61"" W X 35.43"" D | Wayfair",a yellow recliner chair sitting on top of a white rug,https://i.pinimg.com/736x/ee/05/fb/ee05fbcb230446c32abfc0865c3aab33.jpg
24277285505003730,Celestial Petite Accent Chair,"More than just an accent, this petite respite sets the tone for the entire room with a classic-meets-modern silhouette and vibrant upholstery. For ordering assistance and more, please contact us. For aesthetic advice and tips to help decorate your space, enjoy our complimentary home styling services. | Celestial Petite Accent Chair by Anthropologie in Pink, Cotton/Linen","an upholstered chair with colorful designs on the back and sides, sitting against a white background",https://i.pinimg.com/736x/6c/0c/32/6c0c32af5c8ddca52e5304d3f29cca7a.jpg
97108935731924493,"Hand Carved 22-karat Giltwood ""titi"" Armchair By Marjorie Skouras",22-karat gold leaf. Hand carved wood armchair. The arms have carved hands and pointed toe heels at the feet. Designed by Marjorie Skouras.,a golden chair with a blue cushion on it's back legs and arms in the shape of a human hand,https://i.pinimg.com/736x/b4/33/8e/b4338ea40d41acea7920980e7db157a6.jpg
2462974782868545,Il Bauhaus e i mobili di design. - Questioni di Arredamento,"Uno dei principali obiettivi del Bauhaus fu il processo di qualificazione del prodotto industriale unendo arte, artigianato e industria.",a group of chairs sitting next to each other,https://i.pinimg.com/736x/2a/58/80/2a58802ba5b160ea6e3a2800e2101fb9.jpg
97108935732348780,"1950s, Danish Vintage Relax Chair In Green Fabric, Original Condition.","1950s, Danish design. Original relax chair in green fabric. Good condition: no smells and no stains, light wear/ patina on the top back and armrest. Brass springs in the seat. Made by Danish furniture manufacturer in about 1950-55.","a brown chair with an ornate pattern on the back and footrests, sitting in front of a white background",https://i.pinimg.com/736x/1c/a1/74/1ca1741a5ec394c3488aeb41c0aa64b9.jpg
297026537943416617,Nodo Chair,,a yellow chair sitting on top of a white rug,https://i.pinimg.com/736x/02/cb/ea/02cbeae778babaa8ffb78531756a4a0d.jpg
726064771191755482,Diana Lounge Chair,"ETRO Home Interiors Diana Lounge Chair USD 13,120 Ships in 9-10 weeks Add to bag Ask for more info Elegant, enveloping, and comfortable, the Diana lounge chair celebrates the eclectic and versatile soul of the ETRO Home Interiors line. The vintage structure with a 50s-inspired design is made of solid wood in dark wengé color and is enhanced by the Paisley fabric, presented in a new light shade with a hint of brown that fits perfectly in a relaxed living space. Diana Armchair with structure in solid beech wood dyed matt Dark Wengé, turned and worked with a numeric control system.Read More Handcrafted for you in Italy in 9-10 weeks Shipping to Hong Kong: USD 790 (Curbside) Need White Glove delivery? Fill in the form Product Details MaterialTextileDimensions (cm)W 80 x D 79 x H 70Product referenceETROMI-064TearsheetDownload Buy with confidence Worldwide Shipping. Find out our Shipping Options Expert Design Advice at your Service Best Price Guaranteed. Read about our Buyer Protection Program 14 Days Returns. Read our Returns Policy","an upholstered chair with black legs and a patterned fabric seat, on a white background",https://i.pinimg.com/736x/ba/d6/7c/bad67c991f6343ac46da8a38572b1596.jpg
442619469674864623,Cindy Chair by Dooq Details,"Discover Aimi, our avant-garde chair and armchair designed to redefine elegance and comfort. Visually light yet exceptionally comfortable, Aimi boasts a remarkable design that effortlessly blends aesthetics with functionality.",a white chair with brown lines on it,https://i.pinimg.com/736x/5a/24/45/5a244595ac5b67b6207fcffa25bdb98e.jpg
606508274847874905,Kythe Chair by Lex Williams,"Impressive in its blend of simplicity and elegant character, the Kythe modern chair is a stunning focal point in your foyer or living room. It's handmade from red American oak, imparting warmth and inviting character while maintaining a refined, sculpted presence in your space. Features: A modern accent chair pairs a straight, sculpted back with a solid seat and support to create a robust profile Balance and precision define a simple, elegant silhouette Handmade in Byron Bay Australia from red A",a wooden chair sitting on top of a cement floor next to a white wall in an empty room,https://i.pinimg.com/736x/a7/3a/5b/a73a5bb35a16b148e2f460160d7570c6.jpg
279715826843231227,Chieftains Chair – Design Within Reach,"Finn Juhl created a chair for the 1949 Cabinetmakers’ Guild in Copenhagen. During the exhibition, King Frederick IX sat in the chair, causing a journalist to suggest calling it the “King’s Chair.” But Juhl resisted and said, “You had better call it a chieftain’s chair,” which the journalist did. (At some point the apostrophe was dropped.) This is the authentic Chieftains Chair (1949) by Onecollection. Made in Denmark. | Chieftains Chair, Black at Design Within Reach",a black leather chair sitting in front of a wall,https://i.pinimg.com/736x/9f/92/2c/9f922c7d158ce15a85f0d37b5b25c1cc.jpg
332773859980442279,S Chair,,S Chair – 20/20 VISUALS,https://i.pinimg.com/736x/98/ab/b8/98abb81f5179fe418adfc88b13e6d29a.jpg
782219029066186738,Fauteuil par Ian Felton,Le jeune designer new-yorkais revisite la culture précolombienne.,a chair that is sitting in the middle of a white room with a sheet on it,https://i.pinimg.com/736x/c3/84/71/c38471d1bba84180983c522b19a085ad.jpg
442619469657746656,Asa Karner for Alvi Design Swedish Modernism Design Silk Thread Chair With Ottoman,"Swedish Modernism Design Silk Thread Chair with Ottoman by Asa Karner for Alvi Design Silk Thread Oak Frame.This designer won the most creative chair of the year award! Ottoman H 14"" D 16"" W 24"" This chair is not meant to sit it.",two chairs sitting on top of a wooden floor next to a brick wall and wood floor,https://i.pinimg.com/736x/61/fc/66/61fc669edaf2c746eb6536dd3f2f51e2.jpg
24840235439120026,"Wilson Walnut Chair - Roped Back, Chairs","Rope wrapping creates exceptional texture and dimension for the tapering back of a modern accent chair. Crafted from walnut using tenon and mortise techniques, the chair creates a custom effect in your space, offering a compelling blend of sculptural, architectural, and artisan design influences. Features: Round plank seat pairs with a sculptural seat back to create a true art piece Corded back create a sense of texture and artistic lightness Features oiled and waxed European walnut wood construction Assembled by tenon and mortise Designed by skilled architect, designer and woodworker Eloi Schultz, based in Paris, France Measurements: Dimensions (cm): 84 x 60 x 44  Seat Height (cm): 30 cm Dimensions (in): 33"" x 24"" x 17"" Seat Height (in): 11.8"" Shipping info: Production Lead Time: 6-8 weeks Customizations are available upon request. Shipping fees will be invoiced separately and are not included in the listed price. To obtain a quote, kindly contact sales@claudehome.com via email.",a wooden chair sitting on top of a wooden bench next to a white wall and floor,https://i.pinimg.com/736x/76/cf/73/76cf735d4c1b8fe267789f86bb40ce6b.jpg
381046818486841502,White Boucle Dining Room Chair Set of 2 Modern Channel Back C-Shaped Dining Chair,"【Minimalist and Unique Design】The modern dining chairs have a very simple aesthetic that can fit in almost any room. The channel back and groove design make this chair the perfect balance between aesthetics and usage achieved.【Soft Boucle】The surface of this dining chair set is made of a selected boucle, which has a soft texture and gives you a feeling of relaxation. It's easy to care for and won't wrinkle or fade.【Super Comfort & Ergonomic Design】Soft upholstered seat and premium fabric cha",a white chair sitting on top of a rug next to a table,https://i.pinimg.com/736x/7c/36/0c/7c360c2ba1448541b62e3083dfe9f557.jpg
982910687413516125,"Soffi Swivel Chair, Leather – Design Within Reach","Comfort comes full circle in the Soffi Swivel Chair (2023), the first upholstery design by Gabriel Tan. With an eye to balancing sleek and soft, Tan took inspiration from the friendly, expressive shapes of inflatable furniture from the ’60s and ’70s, but in a luxe reinterpretation. “I wanted to design something soft and voluminous that gives an emotional feeling of comfort and protection,” says the designer. Made in Italy. A comfortable, expressive form that’s irresistibly inviting. Swivel base adds versatility and facilitates conversation. The contoured indentation creates an interesting profile. Brand Design Within Reach General Dimensions 28⅝"" H 39½"" W 35"" D Product Weight 110 lbs Assembly Comes fully assembled Warranty 1-year warranty Terms and conditions apply. Learn more",a chair sitting in front of a window on top of a rock covered hillside next to a table,https://i.pinimg.com/736x/62/b2/4e/62b24edcf4f70d4e6c86290c484cf7e7.jpg
4611193509402475520,Modern Simple Designer Exquisite Cream Lamb's Wool Leisure Chair Home Furniture Thickened Rebound,Modern Simple Designer Exquisite Cream Lamb's Wool Leisure Chair Home Furniture Thickened Rebound,a white chair sitting on top of a rug,https://i.pinimg.com/736x/2f/6a/6d/2f6a6d104f4ad064f3322d07abfaee71.jpg
443323157081480255,Thumb Asymmetrical Rust Armchair by Lorenza Bozzoli,"Thumb is a lounge chair with soft and sinuous shapes that interprets the theme of comfort with informal but refined finishes. The generously sized supporting structure is made of curved mahogany wood and inlaid in maple wood, with glossy finish. The inlay, thanks to the chromatic difference of the woods used, draws a decorative bezel on the back of the armchair. A formal simplicity revealing at the same time great craftsmanship. What makes Thumb really special is the voluminous padding of the seat and back cushions, made of variable density polyurethane, which effectively communicate comfort and clean shapes. Thumb is designed to be used as a lounge chair but offers the possibility of transforming itself in a sofa joining together several elements. The armrest is conceived as an accessory element and can optionally be inserted according to the composition needs. The structure, supported by a central cylindrical wooden base, can be upholstered in fabric or leather, to satisfy the most diverse style needs.",a brown chair with a white circle on it,https://i.pinimg.com/736x/e3/e6/45/e3e64576f35b663325d70b359853c516.jpg
20969954511344024,IN STOCK Roll & Hill Three Plane Chair - Hard Maple,"For other finishes and larger quantities of this item, please see the made-to-order version offered here. Comprised of three pieces of solid wood. Hard maple. 19"" deep, 20"" wide, 30.5"" tall, 17"" seat height. Designed by Cody Campanie of Campagna and handmade by Roll & Hill in Grand Rapids, MI. Shipping charges will be invoiced separately. Please note that this item is final sale. No returns or exchanges.",a wooden chair sitting on top of a rug,https://i.pinimg.com/736x/30/f7/67/30f76739c8388667d6a5bbb678fc1388.jpg
246923992223616830,Susie Modern Curved Backrest Armchair with Solid Wood Legs and Adjustable Foot Pads Set of 2 by HULALA HOME,"Introducing the modern accent chair set, designed to elevate your living room with a touch of contemporary elegance.",two beige chairs sitting next to each other on top of a carpeted floor in front of a wall,https://i.pinimg.com/736x/60/61/ce/6061ce96c80f6525f308a37f7050a7bd.jpg
442619469661555179,1970s Medium Jerry Johnson Chrome Sling Chair With Cushion,"Medium Jerry Johnson Chrome Sling Chair with cushion. Tubular chrome cantilever lounge chair by Jerry Johnson, circa 1970s. Newly reupholstered in a variegated woven fabric. Chrome in great vintage condition. Please note: This item bears NO brand markings or maker's mark.",a green chair sitting on top of a cement floor next to a white wall with a metal frame,https://i.pinimg.com/736x/1c/af/2d/1caf2d9deb34d78f2cdf1b02838f6f89.jpg
258816309828782619,"The JMF Chair, Armchairs","The JMF Chair by Forsyth In tribute to the sleek, contemporary forms crafted by design icon Jean-Michel Frank, the JMF Chair is exquisitely handcrafted from 1 and a quarter inch solid oak, richly stained. This masterfully-created piece of art weighs 90 pounds and boasts a minimalist box shape with a cushion and wool-and-jute checkerboard upholstery. Boasting a stunning appearance from any angle, this versatile chair can enrich a living or dining room, a hallway, or be used as a desk chair.  Made-To-Order | Please allow 14 to 16 weeks.  Dimensions | 25 W x 22.5 D x 33.5 H inches, Interior seat measures 22 inches wide x 18 inches deep.  The JMF Chair offers infinite design customization, so you can create your very own masterpiece. Whether you're after ebonized oak with cognac leather upholstery, shearling, or COM, our bespoke service caters to your individual aesthetic. Contact us to explore the possibilities. The price of this item does not include shipping, please email sales@claudehome.com to request a quote.",two wooden chairs with black and white checkered upholstered seats,https://i.pinimg.com/736x/af/99/14/af9914d45b8119766f8ac60454523a22.jpg
97108935732370840,"Phantom, Fully Upholstered Chair, Stefano Bigi Design Studio For Eroato","Thanks to its slim and linear forms, the Phantom chair is light and slender, but does not hide its characteristic curvy shapes.","an upholstered chair with a curved back and seat, made out of wool",https://i.pinimg.com/736x/8f/44/da/8f44da877ae613083576ceffdb14170d.jpg
985231160600014,MoMA Touts Better Living Through Good Interior Design (And Tubular Steel Furnishings),"Favoring modern materials and shunning decoration, Modernist architects launched a revolution in the 1920s, still ongoing today. The Museum of Modern Art explores the impact of modern interiors then and now, asking how we should live -- and questioning whether designers should be philosophers.",MoMA Touts Better Living Through Good Interior Design (And Tubular Steel Furnishings),https://i.pinimg.com/736x/41/e6/e9/41e6e92d71dc7513ab2bdf4e7b78bddc.jpg
24277285506134121,Judarn Delaney Chair,"A structured, fully upholstered frame holds plump, cozy cushions for a statement-making piece worth sinking into. For ordering assistance and more, please contact us For aesthetic advice and tips to help decorate your space, enjoy our complimentary home styling services | Judarn Delaney Chair by Anthropologie, Polyester","an upholstered chair with blue and green flowers on the back, against a white background",https://i.pinimg.com/736x/35/29/17/352917011a1d070048359394376cb91f.jpg
227009637468174558,Kangaroo Chair - Oak Stained Black,"The Kangaroo Chair, part of the Hommage à Pierre Jeanneret Collection by Cassina, is a masterpiece of contemporary furniture design. Its sleek lines, minimalist aesthetic, and impeccable craftsmanship are a testament to Cassina's commitment to creating timeless pieces that are both elegant and functional. Cassina has extended its investigation into Chandigarh's furniture and introduced the Kanga-roo low armchair to its Hommage à Pierre Jeanneret Collection. This collection is noteworthy for its",a living room filled with furniture and a painting on the wall,https://i.pinimg.com/736x/05/9c/1a/059c1a368dfee1442ed3a1728bfeccad.jpg
48061921655531451,"Reading Chair - Sofa Chair - Brayden Studio® Apolinario Modern Arm Sofa Chair, Single Lazy Chair, Reading Chair for Bedroom w/ …","Business single sofa negotiation sofa lounge meeting sofa Brayden Studio® Fabric: Yellow Polyester Blend | Reading Chair - Sofa Chair - Brayden Studio® Apolinario Modern Arm Sofa Chair, Single Lazy Chair, Reading Chair for Bedroom w / a Lumbar Pillow | 22.83"" H X 38.59"" W X 30.71"" D | Wayfair",a yellow chair sitting on top of a carpeted floor next to a white couch,https://i.pinimg.com/736x/d4/f1/c9/d4f1c989713c199cad22582a6f99d591.jpg
257690409921420275,Bozzi Taupe Mongolian Sheepskin Accent Chair + Reviews | CB2,"A statement piece if we've ever seen one. Classic wing accent chair designed by Ross Cassidy is framed out in FSC ®-certified wood and wrapped entirely in humanely sourced Mongolian sheepskin. Finished with asymmetrical, wire-brushed feet made of solid bleached oak. Totally unapologetic in both style and presence—especially when paired with the asymmetrical Bozzi Mongolian Sheepskin Ottoman. CB2 exclusive. Bozzi Taupe Mongolian Sheepskin Accent Chair41.75""Hheight31.5""Wwidth35""DdepthMeasurements are in inches. Designed by Ross Cassidy 100% humanely sourced Mongolian sheepskin FSC ®-certified wood frame Solid oak legs, bleached and wire-brushed Imported Imported",a chair made out of furry material on a white background,https://i.pinimg.com/736x/15/54/f4/1554f41c86fdede0d8d4289c916baa3f.jpg
358458451599019287,Izzy Petite Accent Chair,"Style No. 57867764; Color Code: 030 More than just an accent, this petite respite sets the tone for the entire room with a classic-meets-modern silhouette and vibrant upholstery. For ordering assistance and more, please contact us. For aesthetic advice and tips to help decorate your space, enjoy our complimentary home styling services. Cotton-Linen upholstery: 60% linen, 40% cotton Cushion content: Foam & fiber Spring seat construction Tropical hardwood frame; acacia wood legs Iron hardware accents Mortise and tenon joinery Professionally clean This piece is intended for indoor use Some assembly required Imported","an upholstered chair with colorful flowers and birds painted on the back, sitting in front of a pink wall",https://i.pinimg.com/736x/25/08/02/25080238ee109315487b358aea491369.jpg
771382242437961127,Natural fabrics and solid woods—order swatches.,"Gio is the harmony between materials—a solid, concentrically-carved fresh ash frame cradles the surprisingly comfortable cushions, covered in swappable all-natural fabric.",a white chair sitting in front of a window,https://i.pinimg.com/736x/3c/2a/4e/3c2a4e01b6138119ad8552e6af4449c1.jpg
606508274847876887,Moto Chair - Walnut,"Mid-century meets modern in the chic curves and gorgeous walnut wood featured in the Moto Chair. Exceptional design and craftsmanship show in every aspect, as rich gain patterns and smooth curves create the perfect dose of dimension and depth. As much sculpture as seat, Moto is right at home tucked up to your dining table or highlighted in an exceptional entryway. Features: Exceptional attention to detail ensures every aspect of the chair is superbly crafted and finished Elegant curves demonstra",a wooden chair on a grey background,https://i.pinimg.com/736x/ba/fc/9e/bafc9e8fa2422ad2aae61cf978baa14a.jpg
4611263879015306240,High-end retro home dining chair designer solid wood leather back chair cafe negotiation chair hotel,High-end retro home dining chair designer solid wood leather back chair cafe negotiation chair hotel,four chairs are lined up against the wall,https://i.pinimg.com/736x/2c/61/19/2c6119b420194bc9c45564d658982635.jpg
41165784089638758,ChairVogue Striped cotton and linen rocking chair | Wayfair,"Features Perfect support head, fully disassembled design, easy to create a comfortable leisure space, care without worry. Environmentally friendly paint coating, harmless natural raw materials, natural and beautiful wood grain, safety and health are guaranteed. The sitting surface and the bag are soft and hard, comfortable to sit and rebound fast. Teak solid wood frame, strong stability and good durability, moisture and insect protection high appearance. Manual grinding technology, all solid…",a striped chair sitting on top of a floor next to a white wall in a room,https://i.pinimg.com/736x/82/a4/a9/82a4a9d2a8bd32df034f7306ebcb90f4.jpg
444167582019470377,Rico Lounge Chair - More Options - Swivel / Warm Grey - Brushed,"The Rico series welcomes curves and volumes into a classic design defined by soft lines and an embracing expression. Contrasting the sturdiness of the frame, the armchair has an upholstery of timeless, yet easeful bouclé fabric or rich and soft brushed chenille. The curvaceous nature of the series adds a modern union of comfort and elegance to any room and makes you feel drawn into its motherly embrace. Choose from standard or swivel base. This item is part of our Made to Order customization con",a black and white striped chair on a white background,https://i.pinimg.com/736x/5a/f0/f2/5af0f2ded79b5f38711a1edf1b31d2a6.jpg
1139410774459313995,Ultima Solid Oakwood Designer Chair - Ultima Solid Oakwood Designer Chair,"Bring Your Home Environment To Life With A Splendid Display Of Style & Functionality Have you ever had the pleasure of owning something visually stunning and artistic? Our Ultima Solid Oakwood Designer Chair is exactly that and more. Hand-finished by world-class artisans and craftsmen, this exquisite masterpiece is a true testament to the finest craftsmanship that will bring your home decoration game to a whole new level. Perfect as a gift for art lovers, new house opening, birthday gifts, home","a living room with a couch, chair and coffee table",https://i.pinimg.com/736x/e5/cf/76/e5cf76e95bc3836aea110f5afbfed26d.jpg
24277285504814586,Izzy Petite Accent Chair,"More than just an accent, this petite respite sets the tone for the entire room with a classic-meets-modern silhouette and vibrant upholstery. For ordering assistance and more, please contact us. For aesthetic advice and tips to help decorate your space, enjoy our complimentary home styling services. | Izzy Petite Accent Chair by Anthropologie in Green, Cotton/Linen","an upholstered chair with pink, green and blue fabric on the armrests",https://i.pinimg.com/736x/d0/bb/d5/d0bbd5ed004af1a85ba98a5ef3716a1e.jpg
410460953597818461,1970s Wave Chaise in the Style of Adrian Pearsall,"This wave chaise lounge in the style of Adrian Pearsall is curvilinear in shape and molds to the human body. The chaise has been reupholstered by The Selby House in a Pierre Frey mohair/ wool and the base, once upholstered, has been refinished in oak.",a chair that is sitting on top of a wooden block,https://i.pinimg.com/736x/be/d4/bc/bed4bc0752df4838c757d384e3717123.jpg
97108935732188540,"Afra & Tobia Scarpa Armchair - Afra Tobia Scarpa Roy Rogers Denim Soriana Cassina Italian Mid-Century Modern Metal, Upholstery","Afra And Tobia Scarpa Roy Rogers Denim Soriana Armchair Manufactured by Cassina DENIM REFINEMENT BY DESIGN The iconic contours of Soriana, the armchair by Afra & Tobia Scarpa, Compasso d’Oro award-winner in 1970, come together with the most prized jeans fabric to produce an exclusive piece that fuses fashion and furniture. Soriana in denim crafted by Roy Roger's is produced with Japanese selvedge denim of the highest quality. A fabric made of special long-fibre American cotton woven only on trad",a blue chaise lounge chair with an orange zipper on the armrest and foot rest,https://i.pinimg.com/736x/3f/cc/bb/3fccbb508b66b8052ed92dc35b2486ca.jpg
48061921618679220,"HOUZE Low Back Arm Chair Dining Chair brown/grayFaux Leather/Wood/Upholstered in Black | 28.74"" H X 23.62"" W X 23.62"" D | Wayfa…","Elevate your dining experience with our Italian-inspired minimalist dining chairs! These chairs are crafted from solid white ash wood, exuding a natural and elegant charm that will enhance any dining space. The seating and backrest are luxuriously wrapped in supple synthetic leather, providing a smooth and comfortable touch. High-resilience sponge filling ensures a cozy and supportive seating experience, while the high-rebound sponge keeps its shape and comfort level even after prolonged…",two white chairs sitting next to each other near a table and large glass window with city view,https://i.pinimg.com/736x/a3/51/de/a351de9c61b34962f8f0ffe77e302287.jpg
1125968697954902,"Side Chair - Everly Quinn Anari 29.52"" Wide Side Chair 30.31 H x 29.52 W x 37.4 D in brown | 30.31"" H X 29.52"" W X 37.40"" D | Wayfair","Fashionable soft bag texture sofa chairs, this set includes two, with a modern and retro simple color scheme, lazy and casual, and a novel style design. Sitting on it, whether reading, chatting, or working, it exudes a leisurely atmosphere, suitable for various scenarios Everly Quinn Fabric OR Leather Type: Khaki Microfiber/Microsuede | Side Chair - Everly Quinn Anari 29.52"" Wide Side Chair 30.31 H x 29.52 W x 37.4 D in brown | 30.31"" H X 29.52"" W X 37.40"" D | Wayfair",pair of lounge chairs in the style of paul mcc,https://i.pinimg.com/736x/e0/17/14/e0171426c687f421a21798e54d0d3eda.jpg
5770305766989139,Javor Pivka Chairs,Designed in the 1970's by manufacturer Javor Pivka in Yugoslavia. These chairs are quadrangular in shape and made from beech wood. Reupholstered in a Hickory brown leather and 100% linen beige-and-black plaid houndstooth. Sold Separately.,two chairs sitting next to each other on a wooden floor,https://i.pinimg.com/736x/29/9d/39/299d3994406e6cda298bfb285d67dcdb.jpg
4611545387554038016,Elegant Wedding or Party Dining Chair Modern Lounge Chair for Makeup Vanity or Living Room Nordic,Elegant Wedding or Party Dining Chair Modern Lounge Chair for Makeup Vanity or Living Room Nordic,a brown leather chair sitting in front of a desk,https://i.pinimg.com/736x/47/f1/1c/47f11cc1445b8a591836b964f3396ffb.jpg
97108935732139072,"Contemporary Dining Chair 'archipen' By Noom, Leather Cashmere, Biscotto","Archipen Chair Designer: Kateryna Sokolova Materials: Leather Cashmere, Biscotto Dimensions: H 79 cm, W 54 cm, D 62 cm seat H 47 cm The concept behind our latest creation, the ""Archipen"" chair, celebrates movement and dynamism through its distinctive design. With its minimalist aesthetic, characterised by clean lines and flat legs twisted in various directions, the chair references the first kinetic work of the world-famous Ukrainian avant-garde sculptor and artist Olexander Archipenko, ""Archipe",a wooden chair with a tan leather seat and back rest on an isolated white background,https://i.pinimg.com/736x/67/09/d0/6709d0f7ff84591bf9e6ebdfedfe735d.jpg
442619469674725249,Cindy Chair by Dooq Details,"Discover Aimi, our avant-garde chair and armchair designed to redefine elegance and comfort. Visually light yet exceptionally comfortable, Aimi boasts a remarkable design that effortlessly blends aesthetics with functionality.",an orange and white striped chair with legs,https://i.pinimg.com/736x/19/75/2c/19752cc93032fccd26345f87a30f5cb4.jpg
